"No","RefTree","Tree","RefTree_taxa","Tree_taxa","Common_taxa","Triples","RFCluster(0.5)","MatchingPair","GeoRooted","NodalSplitted","MatchingCluster","MAST","CopheneticL2Metric"
"450","1","450","11","11","11","91.0000","8.0000","22.0000","0.0000","35.3836","36.0000","6.0000","26.0000"
"451","1","451","11","11","11","105.0000","9.0000","21.0000","0.0000","32.8329","26.0000","5.0000","27.6043"
"452","1","452","11","11","11","145.0000","9.0000","34.0000","0.0000","43.5431","50.0000","7.0000","34.4674"
"453","1","453","11","11","11","60.0000","8.0000","12.0000","0.0000","22.8473","20.0000","5.0000","18.2209"
"454","1","454","11","11","11","95.0000","9.0000","19.0000","0.0000","32.0624","30.0000","6.0000","26.0768"
"455","1","455","11","11","11","121.0000","9.0000","26.0000","0.0000","39.3192","40.0000","6.0000","30.9839"
"456","1","456","11","11","11","125.0000","9.0000","30.0000","0.0000","39.9750","44.0000","7.0000","31.4960"
"457","1","457","11","11","11","124.0000","9.0000","30.0000","0.0000","40.1497","40.0000","6.0000","31.7490"
"458","1","458","11","11","11","122.0000","9.0000","27.0000","0.0000","38.5227","40.0000","7.0000","30.6920"
"459","1","459","11","11","11","124.0000","9.0000","29.0000","0.0000","40.7431","44.0000","7.0000","31.7490"
"460","1","460","11","11","11","141.0000","9.0000","31.0000","0.0000","41.2553","44.0000","6.0000","33.4664"
"461","1","461","11","11","11","90.0000","9.0000","23.0000","0.0000","33.8231","34.0000","7.0000","24.8193"
"462","1","462","11","11","11","103.0000","9.0000","23.0000","0.0000","36.6060","34.0000","6.0000","28.6356"
"463","1","463","11","11","11","59.0000","7.0000","19.0000","0.0000","31.8434","32.0000","5.0000","20.8806"
"464","1","464","11","11","11","55.0000","9.0000","15.0000","0.0000","27.4955","26.0000","5.0000","19.2354"
"465","1","465","11","11","11","141.0000","9.0000","32.0000","0.0000","41.9762","46.0000","8.0000","33.3766"
"466","1","466","11","11","11","117.0000","9.0000","29.0000","0.0000","41.1096","40.0000","6.0000","31.4006"
"467","1","467","11","11","11","106.0000","9.0000","25.0000","0.0000","37.8682","38.0000","6.0000","28.8791"
"468","1","468","11","11","11","121.0000","9.0000","29.0000","0.0000","39.6232","40.0000","7.0000","31.0161"
"469","1","469","11","11","11","117.0000","9.0000","27.0000","0.0000","38.4448","36.0000","6.0000","30.4631"
"470","1","470","11","11","11","82.0000","8.0000","21.0000","0.0000","33.7046","32.0000","6.0000","24.3721"
"471","1","471","11","11","11","88.0000","9.0000","21.0000","0.0000","34.0881","30.0000","5.0000","25.5734"
"472","1","472","11","11","11","126.0000","9.0000","30.0000","0.0000","42.1426","48.0000","7.0000","32.6497"
"473","1","473","11","11","11","114.0000","9.0000","26.0000","0.0000","38.4968","36.0000","6.0000","30.4631"
"474","1","474","11","11","11","134.0000","9.0000","33.0000","0.0000","42.8019","46.0000","7.0000","33.3467"
"475","1","475","11","11","11","153.0000","9.0000","39.0000","0.0000","45.8694","58.0000","8.0000","35.9722"
"476","1","476","11","11","11","142.0000","9.0000","34.0000","0.0000","44.4522","52.0000","7.0000","34.6699"
"477","1","477","11","11","11","145.0000","9.0000","34.0000","0.0000","42.0951","44.0000","7.0000","34.0881"
"478","1","478","11","11","11","157.0000","9.0000","38.0000","0.0000","43.8862","48.0000","7.0000","35.4683"
"479","1","479","11","11","11","141.0000","9.0000","31.0000","0.0000","41.6173","46.0000","6.0000","33.7046"
"480","1","480","11","11","11","146.0000","9.0000","32.0000","0.0000","42.7083","50.0000","7.0000","34.2929"
"481","1","481","11","11","11","99.0000","9.0000","20.0000","0.0000","33.0151","34.0000","6.0000","26.9072"
"482","1","482","11","11","11","101.0000","9.0000","20.0000","0.0000","32.4345","30.0000","5.0000","26.5707"
"483","1","483","11","11","11","103.0000","9.0000","23.0000","0.0000","38.6782","44.0000","4.0000","29.8664"
"484","1","484","11","11","11","134.0000","9.0000","30.0000","0.0000","41.1096","42.0000","6.0000","33.0454"
"485","1","485","11","11","11","129.0000","9.0000","31.0000","0.0000","42.4028","50.0000","7.0000","32.8634"
"486","1","486","11","11","11","108.0000","9.0000","26.0000","0.0000","39.2938","42.0000","6.0000","29.5973"
"487","1","487","11","11","11","111.0000","9.0000","23.0000","0.0000","35.9166","38.0000","6.0000","29.0517"
"488","1","488","11","11","11","108.0000","9.0000","23.0000","0.0000","35.9166","36.0000","7.0000","28.2135"
"489","1","489","11","11","11","74.0000","9.0000","16.0000","0.0000","30.0333","30.0000","4.0000","22.4944"
"490","1","490","11","11","11","118.0000","9.0000","27.0000","0.0000","38.9102","40.0000","6.0000","30.5614"
"491","1","491","11","11","11","94.0000","9.0000","20.0000","0.0000","33.8526","30.0000","6.0000","26.4953"
"492","1","492","11","11","11","111.0000","9.0000","24.0000","0.0000","37.7094","40.0000","5.0000","29.9333"
"493","1","493","11","11","11","95.0000","9.0000","21.0000","0.0000","34.1467","32.0000","6.0000","26.6833"
"494","1","494","11","11","11","92.0000","9.0000","19.0000","0.0000","31.4325","30.0000","5.0000","25.4951"
"495","1","495","11","11","11","100.0000","9.0000","23.0000","0.0000","35.8887","34.0000","6.0000","27.7128"
"496","1","496","11","11","11","97.0000","8.0000","25.0000","0.0000","38.2884","42.0000","6.0000","27.7489"
"497","1","497","11","11","11","103.0000","9.0000","25.0000","0.0000","38.4708","40.0000","6.0000","28.8097"
"498","1","498","11","11","11","139.0000","9.0000","32.0000","0.0000","41.8330","44.0000","7.0000","33.4664"
"499","1","499","11","11","11","123.0000","9.0000","29.0000","0.0000","41.3280","42.0000","6.0000","31.8748"
"500","1","500","11","11","11","134.0000","9.0000","33.0000","0.0000","43.1972","52.0000","7.0000","33.6155"
"501","1","501","11","11","11","76.0000","8.0000","20.0000","0.0000","34.4093","36.0000","5.0000","24.2487"
"502","1","502","11","11","11","95.0000","9.0000","26.0000","0.0000","36.2215","32.0000","6.0000","27.3130"
"503","1","503","11","11","11","152.0000","9.0000","37.0000","0.0000","45.2106","54.0000","7.0000","35.6931"
"504","1","504","11","11","11","120.0000","9.0000","28.0000","0.0000","41.3280","46.0000","7.0000","31.6860"
"505","1","505","11","11","11","109.0000","9.0000","22.0000","0.0000","35.8608","34.0000","5.0000","29.0861"
"506","1","506","11","11","11","86.0000","9.0000","19.0000","0.0000","33.4066","32.0000","5.0000","25.5343"
"507","1","507","11","11","11","146.0000","9.0000","35.0000","0.0000","43.4511","46.0000","8.0000","34.4093"
"508","1","508","11","11","11","105.0000","9.0000","22.0000","0.0000","34.3511","32.0000","6.0000","27.7489"
"509","1","509","11","11","11","107.0000","9.0000","24.0000","0.0000","37.8153","42.0000","6.0000","29.0517"
"510","1","510","11","11","11","94.0000","9.0000","19.0000","0.0000","33.1964","32.0000","5.0000","26.4575"
"511","1","511","11","11","11","95.0000","9.0000","21.0000","0.0000","33.6452","28.0000","5.0000","26.1534"
"512","1","512","11","11","11","157.0000","9.0000","39.0000","0.0000","45.8258","54.0000","8.0000","36.2767"
"513","1","513","11","11","11","131.0000","9.0000","31.0000","0.0000","41.9047","46.0000","7.0000","32.8329"
"514","1","514","11","11","11","122.0000","9.0000","28.0000","0.0000","38.8330","36.0000","7.0000","30.7571"
"515","1","515","11","11","11","121.0000","9.0000","27.0000","0.0000","40.3485","42.0000","5.0000","31.6860"
"516","1","516","11","11","11","99.0000","8.0000","19.0000","0.0000","32.4037","30.0000","5.0000","27.1662"
"517","1","517","11","11","11","155.0000","9.0000","39.0000","0.0000","45.2106","50.0000","8.0000","35.9166"
"518","1","518","11","11","11","97.0000","9.0000","24.0000","0.0000","35.9166","36.0000","6.0000","26.9072"
"519","1","519","11","11","11","95.0000","9.0000","23.0000","0.0000","38.1838","42.0000","5.0000","28.7054"
"520","1","520","11","11","11","76.0000","9.0000","15.0000","0.0000","27.8568","24.0000","5.0000","22.6274"
"521","1","521","11","11","11","93.0000","9.0000","20.0000","0.0000","33.8526","34.0000","6.0000","26.1534"
"522","1","522","11","11","11","112.0000","9.0000","26.0000","0.0000","38.3927","42.0000","7.0000","29.6985"
"523","1","523","11","11","11","143.0000","9.0000","32.0000","0.0000","42.0238","44.0000","7.0000","33.8231"
"524","1","524","11","11","11","140.0000","9.0000","32.0000","0.0000","42.8952","46.0000","7.0000","33.8526"
"525","1","525","11","11","11","87.0000","9.0000","18.0000","0.0000","30.4959","30.0000","6.0000","23.9165"
"526","1","526","11","11","11","131.0000","9.0000","28.0000","0.0000","42.2847","48.0000","6.0000","33.3766"
"527","1","527","11","11","11","89.0000","9.0000","18.0000","0.0000","31.9374","30.0000","5.0000","25.6515"
"528","1","528","11","11","11","134.0000","9.0000","33.0000","0.0000","42.2611","44.0000","8.0000","33.1662"
"529","1","529","11","11","11","126.0000","9.0000","29.0000","0.0000","41.1825","46.0000","7.0000","32.0000"
"530","1","530","11","11","11","115.0000","9.0000","28.0000","0.0000","39.0896","42.0000","6.0000","30.2985"
"531","1","531","11","11","11","115.0000","9.0000","28.0000","0.0000","39.4462","38.0000","6.0000","30.3645"
"532","1","532","11","11","11","97.0000","9.0000","20.0000","0.0000","33.2265","30.0000","6.0000","26.6458"
"533","1","533","11","11","11","104.0000","9.0000","26.0000","0.0000","37.8153","36.0000","6.0000","28.3196"
"534","1","534","11","11","11","47.0000","8.0000","13.0000","0.0000","23.5372","20.0000","4.0000","16.0000"
"535","1","535","11","11","11","97.0000","9.0000","23.0000","0.0000","37.0135","38.0000","6.0000","27.4591"
"536","1","536","11","11","11","118.0000","9.0000","26.0000","0.0000","37.6032","36.0000","7.0000","30.0998"
"537","1","537","11","11","11","95.0000","9.0000","23.0000","0.0000","34.4384","36.0000","7.0000","25.0200"
"538","1","538","11","11","11","117.0000","9.0000","23.0000","0.0000","35.6090","34.0000","6.0000","29.3258"
"539","1","539","11","11","11","117.0000","9.0000","29.0000","0.0000","40.1995","40.0000","7.0000","30.6920"
"540","1","540","11","11","11","136.0000","9.0000","29.0000","0.0000","40.1248","44.0000","7.0000","32.8329"
"541","1","541","11","11","11","113.0000","9.0000","27.0000","0.0000","39.9750","40.0000","6.0000","30.5614"
"542","1","542","11","11","11","66.0000","7.0000","17.0000","0.0000","29.4958","26.0000","5.0000","21.2132"
"543","1","543","11","11","11","142.0000","9.0000","33.0000","0.0000","44.4972","56.0000","7.0000","34.6987"
"544","1","544","11","11","11","114.0000","9.0000","25.0000","0.0000","38.7556","40.0000","7.0000","30.2655"
"545","1","545","11","11","11","128.0000","9.0000","30.0000","0.0000","40.3733","42.0000","7.0000","32.0624"
"546","1","546","11","11","11","141.0000","9.0000","32.0000","0.0000","42.1189","44.0000","7.0000","33.8231"
"547","1","547","11","11","11","126.0000","9.0000","30.0000","0.0000","41.7852","42.0000","6.0000","32.4654"
"548","1","548","11","11","11","123.0000","9.0000","29.0000","0.0000","39.3446","40.0000","7.0000","31.2090"
"549","1","549","11","11","11","98.0000","8.0000","24.0000","0.0000","36.6060","36.0000","6.0000","27.3130"
"550","1","550","11","11","11","74.0000","9.0000","19.0000","0.0000","32.8938","30.0000","5.0000","24.3721"
"551","1","551","11","11","11","132.0000","9.0000","30.0000","0.0000","41.9762","44.0000","7.0000","32.8938"
"552","1","552","11","11","11","117.0000","9.0000","26.0000","0.0000","38.6523","40.0000","6.0000","30.5614"
"553","1","553","11","11","11","88.0000","8.0000","23.0000","0.0000","36.0278","38.0000","5.0000","26.3059"
"554","1","554","11","11","11","129.0000","9.0000","29.0000","0.0000","41.7612","48.0000","7.0000","32.8634"
"555","1","555","11","11","11","44.0000","6.0000","8.0000","0.0000","18.2209","14.0000","3.0000","15.4272"
"556","1","556","11","11","11","96.0000","9.0000","21.0000","0.0000","34.3220","30.0000","6.0000","26.4953"
"557","1","557","11","11","11","91.0000","9.0000","21.0000","0.0000","32.7719","32.0000","6.0000","25.4558"
"558","1","558","11","11","11","141.0000","9.0000","33.0000","0.0000","43.0581","50.0000","7.0000","34.0294"
"559","1","559","11","11","11","110.0000","9.0000","24.0000","0.0000","36.4966","34.0000","6.0000","28.7402"
"560","1","560","11","11","11","133.0000","9.0000","30.0000","0.0000","41.8091","46.0000","7.0000","32.8634"
"561","1","561","11","11","11","116.0000","9.0000","27.0000","0.0000","39.5474","40.0000","7.0000","30.5614"
"562","1","562","11","11","11","119.0000","9.0000","24.0000","0.0000","35.8608","34.0000","6.0000","29.8329"
"563","1","563","11","11","11","126.0000","9.0000","27.0000","0.0000","39.9249","42.0000","6.0000","31.8748"
"564","1","564","11","11","11","119.0000","9.0000","28.0000","0.0000","40.1995","42.0000","6.0000","31.1769"
"565","1","565","11","11","11","125.0000","9.0000","29.0000","0.0000","40.4969","44.0000","7.0000","31.7490"
"566","1","566","11","11","11","129.0000","9.0000","31.0000","0.0000","42.2611","48.0000","7.0000","32.5883"
"567","1","567","11","11","11","120.0000","9.0000","26.0000","0.0000","38.7814","42.0000","7.0000","30.7246"
"568","1","568","11","11","11","109.0000","8.0000","21.0000","0.0000","32.5576","28.0000","5.0000","27.7489"
"569","1","569","11","11","11","95.0000","9.0000","22.0000","0.0000","35.0428","30.0000","5.0000","27.0924"
"570","1","570","11","11","11","107.0000","9.0000","25.0000","0.0000","37.0405","32.0000","6.0000","29.1204"
"571","1","571","11","11","11","73.0000","8.0000","19.0000","0.0000","31.8119","28.0000","6.0000","23.1517"
"572","1","572","11","11","11","139.0000","9.0000","32.0000","0.0000","42.0714","46.0000","7.0000","33.8231"
"573","1","573","11","11","11","119.0000","9.0000","31.0000","0.0000","41.1582","46.0000","6.0000","31.2090"
"574","1","574","11","11","11","120.0000","9.0000","27.0000","0.0000","38.9872","42.0000","7.0000","30.9192"
"575","1","575","11","11","11","121.0000","9.0000","27.0000","0.0000","40.5216","44.0000","6.0000","31.6228"
"576","1","576","11","11","11","120.0000","9.0000","24.0000","0.0000","37.4166","36.0000","5.0000","30.8545"
"577","1","577","11","11","11","129.0000","9.0000","29.0000","0.0000","40.7431","42.0000","7.0000","32.0312"
"578","1","578","11","11","11","92.0000","8.0000","23.0000","0.0000","35.4119","34.0000","5.0000","26.4575"
"579","1","579","11","11","11","152.0000","9.0000","38.0000","0.0000","44.4972","52.0000","7.0000","35.5809"
"580","1","580","11","11","11","112.0000","9.0000","25.0000","0.0000","37.0135","36.0000","7.0000","29.2916"
"581","1","581","11","11","11","123.0000","9.0000","26.0000","0.0000","39.6737","44.0000","5.0000","31.9374"
"582","1","582","11","11","11","154.0000","9.0000","37.0000","0.0000","45.5412","56.0000","7.0000","36.0278"
"583","1","583","11","11","11","97.0000","9.0000","24.0000","0.0000","37.4700","40.0000","6.0000","27.6767"
"584","1","584","11","11","11","123.0000","9.0000","25.0000","0.0000","38.3406","40.0000","6.0000","31.2410"
"585","1","585","11","11","11","48.0000","8.0000","13.0000","0.0000","24.6982","22.0000","4.0000","16.8523"
"586","1","586","11","11","11","112.0000","9.0000","25.0000","0.0000","38.4968","42.0000","7.0000","29.9666"
"587","1","587","11","11","11","113.0000","9.0000","24.0000","0.0000","37.6829","36.0000","6.0000","30.0333"
"588","1","588","11","11","11","76.0000","8.0000","20.0000","0.0000","31.9061","28.0000","6.0000","23.4094"
"589","1","589","11","11","11","83.0000","9.0000","20.0000","0.0000","33.7639","32.0000","5.0000","25.8844"
"590","1","590","11","11","11","79.0000","9.0000","18.0000","0.0000","31.7805","28.0000","5.0000","24.5357"
"591","1","591","11","11","11","116.0000","9.0000","29.0000","0.0000","40.0749","44.0000","7.0000","30.5287"
"592","1","592","11","11","11","102.0000","9.0000","23.0000","0.0000","37.8153","36.0000","5.0000","29.2233"
"593","1","593","11","11","11","100.0000","9.0000","23.0000","0.0000","35.3836","36.0000","6.0000","26.8701"
"594","1","594","11","11","11","99.0000","9.0000","22.0000","0.0000","34.2637","32.0000","6.0000","27.0185"
"595","1","595","11","11","11","55.0000","7.0000","16.0000","0.0000","29.5635","28.0000","4.0000","19.8494"
"596","1","596","11","11","11","120.0000","9.0000","24.0000","0.0000","36.5787","40.0000","6.0000","29.9666"
"597","1","597","11","11","11","64.0000","7.0000","12.0000","0.0000","23.1948","16.0000","4.0000","19.2873"
"598","1","598","11","11","11","81.0000","9.0000","16.0000","0.0000","29.5973","24.0000","4.0000","24.0832"
"599","1","599","11","11","11","153.0000","9.0000","37.0000","0.0000","45.0777","54.0000","6.0000","35.8608"
"600","1","600","11","11","11","93.0000","9.0000","24.0000","0.0000","35.8608","36.0000","6.0000","27.0924"
"601","1","601","11","11","11","96.0000","9.0000","24.0000","0.0000","38.0000","42.0000","6.0000","27.8209"
"602","1","602","11","11","11","108.0000","9.0000","25.0000","0.0000","38.6782","40.0000","6.0000","29.5296"
"603","1","603","11","11","11","76.0000","9.0000","14.0000","0.0000","25.0998","20.0000","5.0000","21.0713"
"604","1","604","11","11","11","113.0000","9.0000","23.0000","0.0000","36.5787","38.0000","6.0000","29.4618"
"605","1","605","11","11","11","109.0000","9.0000","27.0000","0.0000","38.6523","40.0000","7.0000","29.4618"
"606","1","606","11","11","11","129.0000","9.0000","29.0000","0.0000","40.6448","44.0000","6.0000","32.2800"
"607","1","607","11","11","11","137.0000","9.0000","30.0000","0.0000","41.1825","42.0000","7.0000","33.1361"
"608","1","608","11","11","11","70.0000","9.0000","18.0000","0.0000","31.0805","32.0000","6.0000","21.7256"
"609","1","609","11","11","11","144.0000","9.0000","32.0000","0.0000","41.6653","42.0000","6.0000","34.0000"
"610","1","610","11","11","11","124.0000","9.0000","30.0000","0.0000","42.0476","46.0000","6.0000","32.3110"
"611","1","611","11","11","11","123.0000","9.0000","29.0000","0.0000","40.2492","40.0000","6.0000","31.7175"
"612","1","612","11","11","11","141.0000","9.0000","34.0000","0.0000","44.2267","54.0000","7.0000","34.5254"
"613","1","613","11","11","11","65.0000","7.0000","20.0000","0.0000","32.9242","32.0000","6.0000","21.9089"
"614","1","614","11","11","11","91.0000","8.0000","23.0000","0.0000","35.2704","34.0000","6.0000","26.1916"
"615","1","615","11","11","11","68.0000","8.0000","17.0000","0.0000","28.9482","26.0000","6.0000","20.6398"
"616","1","616","11","11","11","82.0000","9.0000","17.0000","0.0000","30.5614","30.0000","5.0000","24.1247"
"617","1","617","11","11","11","87.0000","9.0000","17.0000","0.0000","29.6985","26.0000","5.0000","24.4540"
"618","1","618","11","11","11","111.0000","9.0000","25.0000","0.0000","38.8587","44.0000","5.0000","30.1662"
"619","1","619","11","11","11","80.0000","8.0000","16.0000","0.0000","26.4575","22.0000","6.0000","21.6333"
"620","1","620","11","11","11","139.0000","9.0000","32.0000","0.0000","42.1663","42.0000","7.0000","33.5559"
"621","1","621","11","11","11","124.0000","9.0000","29.0000","0.0000","40.2989","42.0000","7.0000","31.6544"
"622","1","622","11","11","11","121.0000","9.0000","25.0000","0.0000","37.2827","36.0000","6.0000","30.4631"
"623","1","623","11","11","11","137.0000","9.0000","35.0000","0.0000","43.7493","52.0000","6.0000","34.0000"
"624","1","624","11","11","11","136.0000","9.0000","34.0000","0.0000","43.9545","52.0000","7.0000","33.8526"
"625","1","625","11","11","11","156.0000","9.0000","38.0000","0.0000","44.0454","50.0000","7.0000","35.5528"
"626","1","626","11","11","11","114.0000","9.0000","27.0000","0.0000","38.9102","40.0000","6.0000","30.0333"
"627","1","627","11","11","11","109.0000","9.0000","26.0000","0.0000","38.7556","40.0000","7.0000","29.4618"
"628","1","628","11","11","11","71.0000","9.0000","14.0000","0.0000","28.4956","20.0000","3.0000","23.0651"
"629","1","629","11","11","11","159.0000","9.0000","40.0000","0.0000","44.9222","50.0000","8.0000","36.1109"
"630","1","630","11","11","11","91.0000","9.0000","18.0000","0.0000","30.6268","28.0000","6.0000","24.6982"
"631","1","631","11","11","11","144.0000","9.0000","32.0000","0.0000","40.1497","40.0000","7.0000","33.4664"
"632","1","632","11","11","11","117.0000","9.0000","25.0000","0.0000","38.2361","40.0000","6.0000","30.5287"
"633","1","633","11","11","11","129.0000","9.0000","27.0000","0.0000","39.6989","44.0000","6.0000","32.1559"
"634","1","634","11","11","11","95.0000","9.0000","22.0000","0.0000","35.3270","36.0000","6.0000","26.4953"
"635","1","635","11","11","11","135.0000","9.0000","33.0000","0.0000","42.4028","46.0000","6.0000","33.4066"
"636","1","636","11","11","11","97.0000","9.0000","21.0000","0.0000","33.9116","34.0000","6.0000","26.0768"
"637","1","637","11","11","11","137.0000","9.0000","34.0000","0.0000","44.4747","54.0000","7.0000","34.3802"
"638","1","638","11","11","11","114.0000","9.0000","25.0000","0.0000","37.7359","38.0000","6.0000","30.0333"
"639","1","639","11","11","11","116.0000","9.0000","26.0000","0.0000","39.4968","42.0000","5.0000","31.0805"
"640","1","640","11","11","11","148.0000","9.0000","34.0000","0.0000","42.2847","48.0000","6.0000","34.4674"
"641","1","641","11","11","11","108.0000","9.0000","22.0000","0.0000","35.8887","38.0000","6.0000","28.8444"
"642","1","642","11","11","11","89.0000","8.0000","21.0000","0.0000","33.7639","30.0000","6.0000","25.6905"
"643","1","643","11","11","11","98.0000","9.0000","22.0000","0.0000","35.5809","36.0000","6.0000","27.3496"
"644","1","644","11","11","11","90.0000","8.0000","22.0000","0.0000","36.1939","40.0000","5.0000","26.4953"
"645","1","645","11","11","11","135.0000","9.0000","30.0000","0.0000","42.4028","48.0000","7.0000","33.6452"
"646","1","646","11","11","11","110.0000","9.0000","23.0000","0.0000","35.5246","32.0000","6.0000","28.7402"
"647","1","647","11","11","11","118.0000","9.0000","27.0000","0.0000","39.2683","42.0000","6.0000","30.9839"
"648","1","648","11","11","11","93.0000","9.0000","22.0000","0.0000","34.0881","32.0000","6.0000","25.9615"
"649","1","649","11","11","11","71.0000","8.0000","18.0000","0.0000","31.4325","30.0000","6.0000","22.3607"
"650","1","650","11","11","11","152.0000","9.0000","37.0000","0.0000","44.6318","52.0000","7.0000","35.5528"
"651","1","651","11","11","11","110.0000","9.0000","26.0000","0.0000","36.5513","34.0000","7.0000","28.5307"
"652","1","652","11","11","11","103.0000","9.0000","21.0000","0.0000","34.1760","32.0000","5.0000","27.7128"
"653","1","653","11","11","11","98.0000","9.0000","23.0000","0.0000","36.7967","36.0000","5.0000","28.1425"
"654","1","654","11","11","11","136.0000","9.0000","32.0000","0.0000","42.9418","50.0000","7.0000","33.4664"
"655","1","655","11","11","11","107.0000","9.0000","24.0000","0.0000","37.9737","40.0000","5.0000","29.1890"
"656","1","656","11","11","11","117.0000","9.0000","27.0000","0.0000","39.0128","40.0000","6.0000","30.7246"
"657","1","657","11","11","11","95.0000","9.0000","21.0000","0.0000","34.5832","32.0000","5.0000","27.1293"
"658","1","658","11","11","11","129.0000","9.0000","31.0000","0.0000","41.0609","42.0000","7.0000","32.6190"
"659","1","659","11","11","11","108.0000","9.0000","26.0000","0.0000","37.3631","38.0000","6.0000","28.7750"
"660","1","660","11","11","11","58.0000","9.0000","14.0000","0.0000","25.3772","24.0000","6.0000","18.0000"
"661","1","661","11","11","11","85.0000","8.0000","21.0000","0.0000","32.8329","28.0000","5.0000","24.6982"
"662","1","662","11","11","11","134.0000","9.0000","29.0000","0.0000","39.5980","40.0000","6.0000","32.5576"
"663","1","663","11","11","11","133.0000","9.0000","32.0000","0.0000","41.3763","44.0000","7.0000","32.9848"
"664","1","664","11","11","11","134.0000","9.0000","30.0000","0.0000","41.2795","42.0000","6.0000","32.9848"
"665","1","665","11","11","11","124.0000","9.0000","28.0000","0.0000","40.2741","44.0000","6.0000","31.8434"
"666","1","666","11","11","11","124.0000","9.0000","29.0000","0.0000","40.0500","42.0000","7.0000","31.1127"
"667","1","667","11","11","11","112.0000","8.0000","21.0000","0.0000","31.5911","30.0000","7.0000","27.4591"
"668","1","668","11","11","11","58.0000","8.0000","14.0000","0.0000","23.7908","18.0000","5.0000","16.9115"
"669","1","669","11","11","11","80.0000","9.0000","19.0000","0.0000","31.6860","26.0000","5.0000","24.2074"
"670","1","670","11","11","11","145.0000","9.0000","35.0000","0.0000","42.5206","42.0000","7.0000","34.2929"
"671","1","671","11","11","11","73.0000","9.0000","16.0000","0.0000","29.6311","26.0000","5.0000","22.5389"
"672","1","672","11","11","11","123.0000","9.0000","29.0000","0.0000","41.6893","46.0000","6.0000","31.9374"
"673","1","673","11","11","11","114.0000","9.0000","24.0000","0.0000","36.5787","34.0000","5.0000","29.8998"
"674","1","674","11","11","11","128.0000","9.0000","30.0000","0.0000","41.5452","46.0000","7.0000","32.1248"
"675","1","675","11","11","11","64.0000","8.0000","17.0000","0.0000","30.5287","26.0000","5.0000","21.4476"
"676","1","676","11","11","11","68.0000","8.0000","19.0000","0.0000","31.8748","32.0000","6.0000","21.9545"
"677","1","677","11","11","11","92.0000","9.0000","20.0000","0.0000","33.1662","32.0000","6.0000","26.0768"
"678","1","678","11","11","11","96.0000","9.0000","22.0000","0.0000","35.8608","32.0000","5.0000","27.6405"
"679","1","679","11","11","11","70.0000","9.0000","18.0000","0.0000","32.5576","32.0000","5.0000","23.5372"
"680","1","680","11","11","11","84.0000","9.0000","17.0000","0.0000","30.5941","20.0000","4.0000","24.6577"
"681","1","681","11","11","11","99.0000","9.0000","23.0000","0.0000","36.1109","34.0000","6.0000","27.4591"
"682","1","682","11","11","11","56.0000","7.0000","12.0000","0.0000","23.1948","18.0000","5.0000","17.6068"
"683","1","683","11","11","11","93.0000","8.0000","25.0000","0.0000","36.4692","38.0000","6.0000","26.6458"
"684","1","684","11","11","11","119.0000","9.0000","31.0000","0.0000","41.7852","44.0000","7.0000","31.3369"
"685","1","685","11","11","11","119.0000","9.0000","30.0000","0.0000","41.4005","46.0000","7.0000","31.1448"
"686","1","686","11","11","11","83.0000","9.0000","20.0000","0.0000","32.9545","26.0000","5.0000","25.3772"
"687","1","687","11","11","11","127.0000","9.0000","28.0000","0.0000","40.9634","44.0000","6.0000","32.5269"
"688","1","688","11","11","11","118.0000","9.0000","29.0000","0.0000","40.8167","44.0000","6.0000","31.0805"
"689","1","689","11","11","11","121.0000","9.0000","27.0000","0.0000","39.8748","40.0000","6.0000","31.4643"
"690","1","690","11","11","11","156.0000","9.0000","40.0000","0.0000","45.9565","56.0000","8.0000","36.2215"
"691","1","691","11","11","11","133.0000","9.0000","32.0000","0.0000","42.9884","50.0000","7.0000","33.3467"
"692","1","692","11","11","11","108.0000","9.0000","26.0000","0.0000","37.2022","38.0000","7.0000","28.5657"
"693","1","693","11","11","11","104.0000","9.0000","26.0000","0.0000","37.4700","38.0000","6.0000","28.6007"
"694","1","694","11","11","11","109.0000","9.0000","21.0000","0.0000","34.1760","36.0000","6.0000","28.3549"
"695","1","695","11","11","11","100.0000","9.0000","26.0000","0.0000","37.3363","40.0000","7.0000","27.3496"
"696","1","696","11","11","11","90.0000","9.0000","19.0000","0.0000","32.3728","28.0000","5.0000","25.4558"
"697","1","697","11","11","11","72.0000","9.0000","14.0000","0.0000","27.4591","28.0000","4.0000","22.2711"
"698","1","698","11","11","11","107.0000","9.0000","24.0000","0.0000","37.1753","36.0000","5.0000","29.2233"
"699","1","699","11","11","11","63.0000","8.0000","18.0000","0.0000","29.8998","26.0000","5.0000","20.3470"
"700","1","700","11","11","11","125.0000","9.0000","32.0000","0.0000","41.4005","40.0000","6.0000","32.1559"
"701","1","701","11","11","11","138.0000","9.0000","34.0000","0.0000","44.0681","54.0000","6.0000","34.4674"
"702","1","702","11","11","11","92.0000","9.0000","20.0000","0.0000","31.4325","28.0000","6.0000","24.8998"
"703","1","703","11","11","11","135.0000","9.0000","29.0000","0.0000","41.0122","44.0000","6.0000","32.9242"
"704","1","704","11","11","11","114.0000","9.0000","28.0000","0.0000","40.0000","42.0000","6.0000","30.3645"
"705","1","705","11","11","11","130.0000","9.0000","32.0000","0.0000","42.5441","46.0000","6.0000","32.8329"
"706","1","706","11","11","11","120.0000","9.0000","27.0000","0.0000","39.2938","42.0000","7.0000","30.6594"
