"No","RefTree","Tree","RefTree_taxa","Tree_taxa","Common_taxa","Triples","RFCluster(0.5)","MatchingPair","NodalSplitted","MatchingCluster","MAST","CopheneticL2Metric","Quartet","PathDiffernce","RF(0.5)","MatchingSplit","UMAST"
"915","1","915","71","61","61","24116.0000","59.0000","1345.0000","382.0811","654.0000","49.0000","205.0512","353538.0000","406.7358","57.0000","632.0000","48.0000"
"916","1","916","71","61","61","22610.0000","58.0000","1247.0000","364.2362","618.0000","47.0000","201.4696","343743.0000","392.0816","58.0000","601.0000","47.0000"
"917","1","917","71","61","61","24176.0000","59.0000","1356.0000","369.4970","634.0000","50.0000","205.8495","345559.0000","393.5124","58.0000","610.0000","48.0000"
"918","1","918","71","61","61","24045.0000","59.0000","1355.0000","404.8135","638.0000","50.0000","210.2427","344196.0000","412.4803","58.0000","621.0000","49.0000"
"919","1","919","71","61","61","24510.0000","59.0000","1363.0000","392.7493","654.0000","50.0000","208.4850","350513.0000","409.3141","58.0000","639.0000","49.0000"
"920","1","920","71","61","61","23632.0000","59.0000","1350.0000","358.7506","590.0000","50.0000","197.4639","331816.0000","387.7267","58.0000","571.0000","49.0000"
"921","1","921","71","61","61","24723.0000","59.0000","1346.0000","390.5714","648.0000","49.0000","207.7498","353758.0000","408.5658","58.0000","625.0000","48.0000"
"922","1","922","71","61","61","23761.0000","59.0000","1359.0000","371.9301","636.0000","50.0000","201.5788","346635.0000","402.0572","58.0000","611.0000","49.0000"
"923","1","923","71","61","61","23911.0000","59.0000","1369.0000","384.5751","624.0000","50.0000","201.1567","345764.0000","407.1855","58.0000","598.0000","49.0000"
"924","1","924","71","61","61","24916.0000","59.0000","1366.0000","405.2308","672.0000","50.0000","211.1445","358881.0000","420.1071","58.0000","655.0000","48.0000"
"925","1","925","71","61","61","23921.0000","59.0000","1340.0000","359.5191","640.0000","50.0000","203.1748","348535.0000","393.7309","58.0000","613.0000","48.0000"
"926","1","926","71","61","61","23694.0000","59.0000","1349.0000","390.3921","660.0000","49.0000","209.4564","355798.0000","408.3699","58.0000","638.0000","49.0000"
"927","1","927","71","61","61","23718.0000","59.0000","1365.0000","373.8930","610.0000","49.0000","199.5796","335195.0000","396.0581","58.0000","587.0000","49.0000"
"928","1","928","71","61","61","24237.0000","59.0000","1351.0000","393.0471","638.0000","49.0000","204.8121","347277.0000","413.3013","58.0000","625.0000","48.0000"
"929","1","929","71","61","61","24790.0000","59.0000","1361.0000","363.8571","626.0000","51.0000","203.6762","337790.0000","390.6456","58.0000","592.0000","49.0000"
"930","1","930","71","61","61","24368.0000","59.0000","1318.0000","366.0082","644.0000","49.0000","205.1487","354445.0000","398.2135","58.0000","623.0000","46.0000"
"931","1","931","71","61","61","23952.0000","59.0000","1344.0000","375.0573","658.0000","47.0000","204.1813","349371.0000","405.7438","58.0000","642.0000","47.0000"
"932","1","932","71","61","61","24442.0000","59.0000","1318.0000","387.4145","642.0000","49.0000","207.1425","350087.0000","407.4359","58.0000","619.0000","48.0000"
"933","1","933","71","61","61","24113.0000","59.0000","1356.0000","390.8094","654.0000","50.0000","210.5944","353717.0000","403.9134","58.0000","635.0000","48.0000"
"934","1","934","71","61","61","23360.0000","58.0000","1384.0000","389.5459","668.0000","51.0000","207.1087","348862.0000","407.7622","57.0000","649.0000","48.0000"
"935","1","935","71","61","61","24105.0000","59.0000","1362.0000","368.4454","662.0000","50.0000","206.4267","354490.0000","396.1490","58.0000","641.0000","49.0000"
"936","1","936","71","61","61","23994.0000","59.0000","1318.0000","382.4212","624.0000","47.0000","208.1298","340366.0000","398.7882","58.0000","604.0000","47.0000"
"937","1","937","71","61","61","24610.0000","58.0000","1316.0000","370.6373","640.0000","48.0000","204.2841","339438.0000","399.3795","57.0000","599.0000","47.0000"
"938","1","938","71","61","61","24377.0000","59.0000","1373.0000","377.5897","646.0000","51.0000","207.7450","350240.0000","393.3014","58.0000","615.0000","49.0000"
"939","1","939","71","61","61","24350.0000","58.0000","1318.0000","374.2058","636.0000","45.0000","204.3624","348950.0000","404.9025","57.0000","603.0000","45.0000"
"940","1","940","71","61","61","24703.0000","59.0000","1359.0000","376.9668","664.0000","50.0000","207.0072","348695.0000","402.4649","58.0000","633.0000","48.0000"
"941","1","941","71","61","61","24869.0000","59.0000","1377.0000","405.1765","666.0000","51.0000","210.8412","347511.0000","415.8149","58.0000","638.0000","48.0000"
"942","1","942","71","61","61","24085.0000","59.0000","1340.0000","388.0928","636.0000","49.0000","206.5236","348612.0000","408.3234","58.0000","617.0000","47.0000"
"943","1","943","71","61","61","23603.0000","59.0000","1335.0000","395.4643","662.0000","50.0000","207.0314","353727.0000","413.4658","58.0000","638.0000","49.0000"
"944","1","944","71","61","61","22845.0000","59.0000","1316.0000","400.6545","644.0000","50.0000","208.2018","343060.0000","409.4484","58.0000","613.0000","48.0000"
"945","1","945","71","61","61","24602.0000","58.0000","1369.0000","398.3466","680.0000","51.0000","209.9381","357582.0000","416.9652","57.0000","657.0000","49.0000"
"946","1","946","71","61","61","24521.0000","59.0000","1358.0000","395.1835","642.0000","51.0000","206.9928","346034.0000","410.6117","58.0000","617.0000","49.0000"
"947","1","947","71","61","61","24354.0000","59.0000","1342.0000","384.9078","646.0000","49.0000","207.0700","350216.0000","408.1985","58.0000","627.0000","48.0000"
"948","1","948","71","61","61","24011.0000","59.0000","1337.0000","363.5712","644.0000","51.0000","205.0756","351224.0000","394.1472","58.0000","621.0000","48.0000"
"949","1","949","71","61","61","24812.0000","59.0000","1351.0000","407.3352","652.0000","48.0000","210.3663","339261.0000","417.0324","58.0000","624.0000","47.0000"
"950","1","950","71","61","61","23735.0000","59.0000","1316.0000","377.5685","642.0000","50.0000","206.7946","354406.0000","400.1450","58.0000","624.0000","48.0000"
"951","1","951","71","61","61","24609.0000","59.0000","1337.0000","356.2780","644.0000","49.0000","202.0445","351668.0000","395.7802","58.0000","620.0000","48.0000"
"952","1","952","71","61","61","23177.0000","59.0000","1350.0000","385.6657","618.0000","49.0000","204.0000","341170.0000","404.8753","58.0000","589.0000","47.0000"
"953","1","953","71","61","61","23533.0000","59.0000","1352.0000","391.4026","666.0000","51.0000","207.1135","352013.0000","411.0255","58.0000","647.0000","48.0000"
"954","1","954","71","61","61","24721.0000","59.0000","1357.0000","359.1685","620.0000","48.0000","202.6425","347211.0000","385.5386","58.0000","591.0000","47.0000"
"955","1","955","71","61","61","22132.0000","59.0000","1240.0000","372.6580","604.0000","49.0000","202.6425","337186.0000","388.6850","58.0000","565.0000","48.0000"
"956","1","956","71","61","61","24495.0000","59.0000","1309.0000","383.9010","662.0000","49.0000","209.6473","349540.0000","399.4346","58.0000","621.0000","47.0000"
"957","1","957","71","61","61","23136.0000","57.0000","1343.0000","382.6408","614.0000","47.0000","204.6802","339823.0000","402.3531","56.0000","594.0000","47.0000"
"958","1","958","71","61","61","24312.0000","59.0000","1344.0000","359.3856","640.0000","48.0000","204.7193","351406.0000","394.8113","58.0000","621.0000","45.0000"
"959","1","959","71","61","61","24925.0000","59.0000","1364.0000","380.3314","652.0000","49.0000","206.8719","350761.0000","405.1617","58.0000","624.0000","47.0000"
"960","1","960","71","61","61","24652.0000","59.0000","1352.0000","392.1658","656.0000","51.0000","206.8671","353507.0000","415.8293","58.0000","636.0000","49.0000"
"961","1","961","71","61","61","24358.0000","59.0000","1360.0000","374.0642","616.0000","50.0000","206.2038","344362.0000","394.9937","58.0000","601.0000","47.0000"
"962","1","962","71","61","61","24073.0000","59.0000","1382.0000","390.0564","634.0000","51.0000","207.2631","342872.0000","403.1303","58.0000","608.0000","49.0000"
"963","1","963","71","61","61","24473.0000","59.0000","1315.0000","383.0875","644.0000","48.0000","209.1507","350739.0000","401.4773","58.0000","611.0000","48.0000"
"964","1","964","71","61","61","24621.0000","59.0000","1338.0000","380.4497","650.0000","49.0000","206.4800","349525.0000","402.4202","58.0000","619.0000","49.0000"
"965","1","965","71","61","61","24175.0000","59.0000","1349.0000","381.9162","644.0000","48.0000","206.4219","350278.0000","410.4680","58.0000","626.0000","45.0000"
"966","1","966","71","61","61","24204.0000","58.0000","1342.0000","383.7395","642.0000","50.0000","205.2949","348651.0000","408.3993","57.0000","627.0000","49.0000"
"967","1","967","71","61","61","24078.0000","59.0000","1329.0000","368.0082","634.0000","49.0000","206.5478","349157.0000","392.7671","58.0000","614.0000","46.0000"
"968","1","968","71","61","61","24842.0000","59.0000","1368.0000","397.2732","664.0000","51.0000","212.1509","351833.0000","408.0147","58.0000","637.0000","47.0000"
"969","1","969","71","61","61","24570.0000","59.0000","1342.0000","345.3809","648.0000","49.0000","203.7891","355731.0000","388.4920","58.0000","621.0000","47.0000"
"970","1","970","71","61","61","23889.0000","59.0000","1321.0000","376.9828","646.0000","49.0000","205.7814","352941.0000","402.9268","58.0000","630.0000","48.0000"
"971","1","971","71","61","61","23167.0000","59.0000","1285.0000","392.7264","632.0000","50.0000","204.5287","337019.0000","405.9532","58.0000","585.0000","49.0000"
"972","1","972","71","61","61","23920.0000","59.0000","1352.0000","363.7224","618.0000","48.0000","201.0721","342908.0000","392.3340","58.0000","603.0000","48.0000"
"973","1","973","71","61","61","23910.0000","59.0000","1369.0000","369.4645","620.0000","50.0000","201.9356","343330.0000","395.9747","58.0000","601.0000","48.0000"
"974","1","974","71","61","61","23839.0000","59.0000","1360.0000","378.1375","646.0000","50.0000","205.4166","351792.0000","403.9158","58.0000","629.0000","48.0000"
"975","1","975","71","61","61","24443.0000","59.0000","1347.0000","379.3284","646.0000","49.0000","206.4122","350304.0000","405.2777","58.0000","620.0000","48.0000"
"976","1","976","71","61","61","24426.0000","59.0000","1350.0000","370.8692","646.0000","50.0000","204.1274","348733.0000","398.7179","58.0000","622.0000","48.0000"
"977","1","977","71","61","61","24305.0000","59.0000","1337.0000","350.7905","614.0000","50.0000","199.2034","335832.0000","384.5465","58.0000","585.0000","47.0000"
"978","1","978","71","61","61","23489.0000","59.0000","1357.0000","376.0133","610.0000","50.0000","201.7969","340203.0000","398.8960","58.0000","601.0000","47.0000"
"979","1","979","71","61","61","24324.0000","59.0000","1365.0000","371.9220","620.0000","49.0000","202.5586","338918.0000","396.4442","58.0000","592.0000","48.0000"
"980","1","980","71","61","61","22101.0000","58.0000","1269.0000","385.9171","660.0000","48.0000","203.5682","348040.0000","407.7352","58.0000","635.0000","47.0000"
"981","1","981","71","61","61","24259.0000","59.0000","1330.0000","367.4969","654.0000","50.0000","206.4946","354403.0000","396.5501","58.0000","633.0000","48.0000"
"982","1","982","71","61","61","25064.0000","59.0000","1349.0000","399.9550","670.0000","51.0000","210.4471","348991.0000","413.7850","58.0000","641.0000","49.0000"
"983","1","983","71","61","61","23855.0000","59.0000","1348.0000","361.2728","614.0000","50.0000","201.6234","345722.0000","392.0077","58.0000","601.0000","49.0000"
"984","1","984","71","61","61","24100.0000","59.0000","1313.0000","370.1648","626.0000","49.0000","204.2694","351024.0000","394.7531","58.0000","595.0000","48.0000"
"985","1","985","71","61","61","23293.0000","59.0000","1344.0000","372.6285","638.0000","50.0000","204.4652","340751.0000","394.7480","58.0000","620.0000","49.0000"
"986","1","986","71","61","61","24376.0000","59.0000","1329.0000","381.9267","660.0000","50.0000","206.0291","345622.0000","402.7356","58.0000","625.0000","48.0000"
"987","1","987","71","61","61","24226.0000","59.0000","1344.0000","385.8160","664.0000","49.0000","209.3896","356159.0000","406.2512","58.0000","641.0000","48.0000"
"988","1","988","71","61","61","24856.0000","58.0000","1340.0000","385.9223","640.0000","46.0000","207.6487","347834.0000","403.2691","57.0000","613.0000","45.0000"
"989","1","989","71","61","61","24206.0000","59.0000","1308.0000","380.4340","652.0000","50.0000","205.9806","344817.0000","397.7311","58.0000","609.0000","48.0000"
"990","1","990","71","61","61","24022.0000","59.0000","1340.0000","372.5668","654.0000","49.0000","205.6016","352962.0000","403.6806","58.0000","629.0000","48.0000"
"991","1","991","71","61","61","23201.0000","59.0000","1359.0000","390.3562","656.0000","49.0000","206.2717","350736.0000","408.4875","58.0000","621.0000","49.0000"
"992","1","992","71","61","61","23123.0000","59.0000","1308.0000","373.1890","610.0000","49.0000","203.0911","335224.0000","392.8155","58.0000","565.0000","48.0000"
"993","1","993","71","61","61","24341.0000","59.0000","1359.0000","384.7259","640.0000","50.0000","206.3298","341867.0000","398.7104","58.0000","621.0000","48.0000"
"994","1","994","71","61","61","23553.0000","59.0000","1362.0000","393.2989","652.0000","51.0000","205.8932","349963.0000","414.8229","58.0000","626.0000","49.0000"
"995","1","995","71","61","61","24084.0000","59.0000","1334.0000","400.9015","662.0000","50.0000","207.4416","350632.0000","418.1794","58.0000","637.0000","48.0000"
"996","1","996","71","61","61","24315.0000","59.0000","1366.0000","398.4395","652.0000","50.0000","204.8609","351199.0000","417.3512","58.0000","637.0000","48.0000"
"997","1","997","71","61","61","24642.0000","58.0000","1318.0000","375.3292","644.0000","50.0000","207.6198","352649.0000","397.1599","57.0000","616.0000","49.0000"
"998","1","998","71","61","61","24416.0000","59.0000","1341.0000","389.7615","642.0000","48.0000","207.6824","349245.0000","407.9706","58.0000","617.0000","48.0000"
"999","1","999","71","61","61","23426.0000","58.0000","1290.0000","386.1166","660.0000","49.0000","204.5776","356973.0000","413.1634","58.0000","641.0000","49.0000"
"1000","1","1000","71","61","61","23929.0000","59.0000","1369.0000","402.9119","656.0000","50.0000","207.4898","352881.0000","420.9964","58.0000","646.0000","48.0000"
