"No","RefTree","Tree","RefTree_taxa","Tree_taxa","Common_taxa","Triples","RFCluster(0.5)","MatchingPair","NodalSplitted","MatchingCluster","MAST","CopheneticL2Metric"
"108","1","108","71","71","71","37950.0000","68.0000","1875.0000","529.9698","842.0000","60.0000","297.5164"
"109","1","109","71","71","71","37374.0000","69.0000","1852.0000","571.6537","858.0000","58.0000","301.7482"
"110","1","110","71","71","71","35932.0000","69.0000","1857.0000","559.9768","844.0000","59.0000","294.9508"
"111","1","111","71","71","71","35790.0000","69.0000","1748.0000","535.5875","792.0000","56.0000","290.2895"
"112","1","112","71","71","71","37371.0000","69.0000","1851.0000","553.9675","828.0000","60.0000","293.7244"
"113","1","113","71","71","71","38809.0000","68.0000","1882.0000","612.6124","896.0000","59.0000","314.5028"
"114","1","114","71","71","71","39533.0000","69.0000","1883.0000","574.6181","884.0000","59.0000","312.1730"
"115","1","115","71","71","71","39268.0000","69.0000","1886.0000","573.6061","840.0000","60.0000","310.8890"
"116","1","116","71","71","71","38353.0000","69.0000","1873.0000","595.0832","892.0000","59.0000","312.2531"
"117","1","117","71","71","71","38936.0000","69.0000","1861.0000","584.0822","830.0000","58.0000","314.2451"
"118","1","118","71","71","71","39027.0000","69.0000","1868.0000","588.1666","890.0000","59.0000","313.2443"
"119","1","119","71","71","71","37876.0000","69.0000","1878.0000","583.3147","886.0000","58.0000","303.2689"
"120","1","120","71","71","71","39503.0000","69.0000","1890.0000","567.2266","872.0000","58.0000","311.9519"
"121","1","121","71","71","71","36737.0000","69.0000","1849.0000","598.8957","874.0000","60.0000","307.9351"
"122","1","122","71","71","71","37622.0000","69.0000","1885.0000","569.6437","896.0000","59.0000","302.5095"
"123","1","123","71","71","71","38958.0000","69.0000","1897.0000","590.7944","874.0000","59.0000","314.2992"
"124","1","124","71","71","71","38245.0000","69.0000","1909.0000","580.7598","886.0000","60.0000","304.7163"
"125","1","125","71","71","71","36804.0000","69.0000","1884.0000","551.5542","836.0000","57.0000","295.1779"
"126","1","126","71","71","71","36454.0000","69.0000","1846.0000","541.9096","848.0000","60.0000","284.7876"
"127","1","127","71","71","71","39800.0000","69.0000","1888.0000","560.1536","874.0000","59.0000","308.2888"
"128","1","128","71","71","71","38726.0000","69.0000","1861.0000","613.0106","886.0000","59.0000","309.4964"
"129","1","129","71","71","71","38972.0000","69.0000","1895.0000","569.2223","864.0000","60.0000","307.2263"
"130","1","130","71","71","71","37836.0000","69.0000","1837.0000","558.1398","866.0000","58.0000","304.4339"
"131","1","131","71","71","71","39524.0000","69.0000","1912.0000","629.9317","908.0000","59.0000","323.8395"
"132","1","132","71","71","71","39605.0000","69.0000","1907.0000","563.8351","854.0000","58.0000","311.4547"
"133","1","133","71","71","71","39060.0000","69.0000","1872.0000","596.2315","876.0000","57.0000","316.0759"
"134","1","134","71","71","71","39145.0000","69.0000","1849.0000","575.5953","866.0000","59.0000","311.7018"
"135","1","135","71","71","71","37632.0000","69.0000","1861.0000","574.7904","864.0000","59.0000","304.1743"
"136","1","136","71","71","71","39344.0000","69.0000","1909.0000","586.3003","898.0000","60.0000","313.6272"
"137","1","137","71","71","71","39753.0000","69.0000","1880.0000","605.6567","884.0000","59.0000","318.9138"
"138","1","138","71","71","71","38228.0000","69.0000","1866.0000","590.8689","878.0000","60.0000","310.7958"
"139","1","139","71","71","71","38874.0000","69.0000","1842.0000","593.0497","884.0000","59.0000","311.7210"
"140","1","140","71","71","71","38399.0000","69.0000","1885.0000","588.1649","884.0000","60.0000","310.4545"
"141","1","141","71","71","71","38317.0000","69.0000","1901.0000","585.9420","868.0000","58.0000","309.4414"
"142","1","142","71","71","71","39607.0000","69.0000","1908.0000","563.9610","870.0000","60.0000","310.5704"
"143","1","143","71","71","71","39995.0000","69.0000","1879.0000","567.6090","846.0000","60.0000","314.3151"
