"No","RefTree","Tree","RefTree_taxa","Tree_taxa","Common_taxa","Triples","RFCluster(0.5)","MatchingPair","NodalSplitted","MatchingCluster","MAST","CopheneticL2Metric"
"143","1","143","27","27","27","1891.0000","17.0000","199.0000","59.0593","97.0000","12.0000","40.5093"
"144","1","144","27","27","27","1684.0000","18.0000","190.0000","61.4492","88.0000","12.0000","41.0609"
"145","1","145","27","27","27","613.0000","11.0000","95.0000","37.9737","31.0000","9.0000","21.1424"
"146","1","146","27","27","27","1384.0000","16.0000","165.0000","54.7540","70.0000","12.0000","37.0000"
"147","1","147","27","27","27","1324.0000","16.0000","165.0000","54.3691","64.0000","10.0000","37.9210"
"148","1","148","27","27","27","1720.0000","17.0000","191.0000","59.6322","86.0000","12.0000","41.0366"
"149","1","149","27","27","27","871.0000","17.0000","135.0000","45.5412","56.0000","12.0000","28.5832"
"150","1","150","27","27","27","1903.0000","16.0000","199.0000","65.5286","98.0000","12.0000","43.7607"
"151","1","151","27","27","27","1627.0000","16.0000","173.0000","56.8859","76.0000","11.0000","38.6911"
"152","1","152","27","27","27","1348.0000","16.0000","152.0000","59.6322","70.0000","10.0000","38.3927"
"153","1","153","27","27","27","1885.0000","17.0000","199.0000","66.6933","100.0000","12.0000","44.6318"
"154","1","154","27","27","27","1291.0000","16.0000","169.0000","53.7401","61.0000","12.0000","33.2265"
"155","1","155","27","27","27","1651.0000","17.0000","193.0000","58.0345","82.0000","12.0000","37.6696"
"156","1","156","27","27","27","1300.0000","18.0000","163.0000","54.1295","70.0000","12.0000","34.6410"
"157","1","157","27","27","27","871.0000","16.0000","129.0000","46.0000","54.0000","12.0000","29.6648"
"158","1","158","27","27","27","832.0000","17.0000","122.0000","43.9773","52.0000","12.0000","29.0345"
"159","1","159","27","27","27","1648.0000","17.0000","193.0000","60.4152","79.0000","12.0000","37.7889"
"160","1","160","27","27","27","1255.0000","17.0000","166.0000","52.9528","64.0000","12.0000","32.7261"
"161","1","161","27","27","27","1645.0000","16.0000","190.0000","58.3267","85.0000","12.0000","39.7115"
"162","1","162","27","27","27","808.0000","17.0000","128.0000","44.5421","56.0000","11.0000","29.3087"
"163","1","163","27","27","27","1414.0000","17.0000","165.0000","57.2713","77.0000","12.0000","39.2428"
"164","1","164","27","27","27","778.0000","17.0000","127.0000","42.8719","55.0000","12.0000","25.4558"
"165","1","165","27","27","27","835.0000","14.0000","123.0000","43.7264","46.0000","10.0000","28.0000"
"166","1","166","27","27","27","1597.0000","16.0000","190.0000","55.0273","71.0000","12.0000","36.4280"
